"date","Plate.SN","well","treatment","dose","units","wllq_by_well","wllq_notes_by_well","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20220330","MW78-7120","E6","7126 A3","5","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220330","MW78-7118","F6","7126 A3","5","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210929","MW75-9307","A6","7126 B3","5.002","uM","1","Hot water shut off in building; ",23.006785,29.88375,0.30555,548.956104,5.419385,208.40276,121,111,327.5,127.667608,2.817534,66.677398,570.53587,1.166875,704.274688,2.770811,0.191163
"20210929","MW75-9308","B6","7126 B3","5.002","uM","1","Hot water shut off in building; ",17.405937,25.636875,0.28029,582.797688,6.809,324.012187,136,136,262.5,128.535088,3.874047,60.711691,419.074215,1.602532,734.612231,2.308277,0.118468
"20210929","MW75-9306","C6","7126 B3","5.002","uM","1","Hot water shut off in building; ",17.027913,17.064375,0.315801,575.206692,12.397828,347.950928,136,107.5,143.5,134.571429,6.175434,32.739282,1054.961559,1.839417,820.242424,2.321728,0.125943
"20211110","MW78-6213","D6","7126 C11","5.002","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211110","MW78-6211","E6","7126 C11","5.002","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211110","MW78-6212","F6","7126 C11","5.002","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211027","MW75-9315","A6","7126 H8","5.002","uM","1","Hot water shut off in building; ",12.252419,3.345714,0.466092,193.74375,6.540969,351.514281,70,36,29,64,1.389736,14.325265,787.83,0.377146,687.0625,0.901702,0.04772
"20211027","MW75-9316","B6","7126 H8","5.002","uM","1","Hot water shut off in building; ",9.011409,7.484279,0.263306,250.232133,4.1624,71.030767,64.5,30,109.5,62.433824,1.282498,29.50378,750.868284,0.55016,525.52451,1.040327,0.046667
"20211027","MW75-9317","C6","7126 H8","5.002","uM","1","Hot water shut off in building; ",2.64314,5.44425,0.101934,304.3113,2.5586,229.7412,42.5,25,118,51.5,0.608245,85.736022,178.730601,0.275141,190.040323,1.259367,0.015497
"20220601","MW78-7219","A1","7126 C11","5.002e-05","uM","1","",13.026607,8.330667,0.54883,255.207714,7.60181,196.207429,46,22,36.5,46.214286,1.610133,42.17112,1117.6175,0.334413,297.071429,0.575446,0.014107
"20220601","MW78-7217","B1","7126 C11","5.002e-05","uM","1","",9.353672,8.827125,0.418604,240.198833,5.772267,249.906983,85,43.5,22,62.5,2.839342,18.87517,800.609524,0.725453,758.875,0.779513,0.026131
"20220601","MW78-7218","C1","7126 C11","5.002e-05","uM","1","",15.065276,14.184952,0.481982,285.233702,14.665045,139.026528,95,59.5,30,64,2.97097,12.264558,642.651786,0.457536,603.4,0.690608,0.034091
"20210915","MW75-9220","A6","7126 A7","5.003","uM","1","",18.060282,15.435625,0.443357,454.468646,9.154906,472.676917,96.5,70,51,93,4.036467,24.262222,1506.837185,0.591547,856.125,1.454545,0.060352
"20210915","MW75-9301","B6","7126 A7","5.003","uM","1","",14.046486,9.80375,0.46226,341.262694,10.183412,438.314788,103,76.5,75.5,94.75,2.936465,29.503678,694.891667,0.635466,703.827778,1.339703,0.058804
"20210915","MW75-9302","C6","7126 A7","5.003","uM","1","",15.948845,18.1275,0.802107,550.198177,26.285646,182.125125,109.5,47.5,75.5,114.197368,3.814464,32.056537,1119.162387,0.50772,830.782895,1.574183,0.042209
"20220413","MW78-7203","A6","9163 A8","5.588","mg/ml","1","",4.016527,2.71125,0.038564,122.8016,0.957,66.199,64.5,22.5,43.5,63.9375,1.330233,52.816596,704.67663,0.265639,390.1875,0.857057,0.01535
"20220413","MW78-7204","B6","9163 A8","5.588","mg/ml","1","",5.283037,6.289038,0.508559,229.720125,7.92675,243.983375,43.5,25,35.5,58.779412,1.007478,22.205601,669.511979,0.215387,293.904412,0.464047,0.007249
"20220413","MW78-7202","C6","9163 A8","5.588","mg/ml","1","",6.751483,2.388,0.166411,237.269125,1.62375,169.1615,32.5,8.5,22,51.346154,0.84476,25.503162,96.23125,0.075008,249,0.603854,0.001358
"20210915","MW75-9218","A8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9219","B8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9217","C8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220330","MW78-7119","D8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220330","MW78-7120","E8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220330","MW78-7118","F8","7126 A3","50","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210929","MW75-9307","A8","7126 B3","50.02","uM","1","Hot water shut off in building; ",17.998337,20.43375,0.39621,514.281562,7.195531,214.384563,126,101,179,128.473113,3.196506,65.662589,1542.005224,0.841165,961.97783,2.300734,0.131531
"20210929","MW75-9308","B8","7126 B3","50.02","uM","1","Hot water shut off in building; ",12.506105,21.7275,0.230867,737.4905,4.926531,240.058031,113.5,101,208,121.048077,2.28844,99.558041,546.334762,0.724008,822.051282,2.947317,0.13152
"20210929","MW75-9306","C8","7126 B3","50.02","uM","1","Hot water shut off in building; ",12.21514,15.199321,0.258363,578.417838,5.354931,442.95509,129,104,312,119.951209,2.863074,78.010982,1218.319124,1.553887,784.206411,2.953063,0.134891
"20211110","MW78-6213","D8","7126 C11","50.02","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211110","MW78-6211","E8","7126 C11","50.02","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211110","MW78-6212","F8","7126 C11","50.02","uM","1","Hot water shut off in building; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20211027","MW75-9315","A8","7126 H8","50.02","uM","1","Hot water shut off in building; ",9.876567,2.14125,0.026212,132.265781,1.167094,75.384375,50.5,24,28,56.411765,1.302165,20.011346,74.432813,0.183152,306.411765,0.806077,0.0278
"20211027","MW75-9316","B8","7126 H8","50.02","uM","1","Hot water shut off in building; ",10.202577,4.784375,0.351067,147.192875,6.433781,133.883688,36,29,35,59,0.988961,14.348303,592.197368,0.335214,318.5,0.671213,0.031646
"20211027","MW75-9317","C8","7126 H8","50.02","uM","1","Hot water shut off in building; ",5.724554,1.726,0.334931,130.0284,3.4643,304.0945,41.5,25,17.5,54,1.166729,16.370355,121.033333,0.33933,284.4,0.64883,0.016082
"20210915","MW75-9220","A8","7126 A7","50.03","uM","1","",8.07447,1.35,0.373232,4.8675,2.0525,149.7475,4,2.5,0,0,0,0,0,0,0,0,0
"20210915","MW75-9301","B8","7126 A7","50.03","uM","1","",0.186668,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9302","C8","7126 A7","50.03","uM","1","",1.474729,1.095,0,0,0,0,12,0,0,0,0,0,0,0,0,-0.012829,0
"20220413","MW78-7203","A8","9163 A8","55.88","mg/ml","1","",1.136667,2.07,0.056078,129.105,1.512,9.135,1.5,1.5,0,0,0,0,0,0,0,0,0
"20220413","MW78-7204","B8","9163 A8","55.88","mg/ml","1","",0.393337,1.68,0.196497,88.136,0.982,130.288,2,2,0,0,0,0,0,0,0,0,0
"20220413","MW78-7202","C8","9163 A8","55.88","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9219","A7","7126 A2","6.022","uM","1","",0.721226,0.15,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9217","B7","7126 A2","6.022","uM","1","",0.400005,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9218","C7","7126 A2","6.022","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210929","MW75-9308","D7","7126 B5","6.064","uM","1","Hot water shut off in building; ",14.052673,20.027679,0.286458,588.103911,6.272969,308.614335,131,113.5,198.5,127.728988,3.443458,84.894853,674.121245,1.121444,970.19777,2.804185,0.120937
"20210929","MW75-9306","E7","7126 B5","6.064","uM","1","Hot water shut off in building; ",10.863744,13.835625,0.250073,582.672149,5.239295,360.347417,104,85.5,157.5,110.405012,2.925344,94.092329,748.854412,1.158469,830.465618,3.124225,0.111602
"20210929","MW75-9307","F7","7126 B5","6.064","uM","1","Hot water shut off in building; ",13.072966,19.94625,0.224014,624.441844,4.083531,308.515938,116,108.5,291,121.11527,2.279148,114.295922,420.85777,0.845087,708.348906,3.118426,0.143246
"20220413","MW78-7204","D6","9163 A10","6.223","mg/ml","1","",0.273336,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"20220413","MW78-7202","E6","9163 A10","6.223","mg/ml","1","",0.198334,0.63,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
"20220413","MW78-7203","F6","9163 A10","6.223","mg/ml","1","",0.346671,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7115","D6","9163 A3","6.5","mg/ml","1","",3.099574,4.163077,0.153787,280.965932,2.633081,264.902466,57.5,42,85,60.136364,1.205312,65.065058,626.180729,0.359208,197.090909,0.947336,0.011457
"20220316","MW78-7116","E6","9163 A3","6.5","mg/ml","1","",5.491671,5.7075,0.157101,312.099708,3.378542,450.782,61,50,73.5,59.435897,1.746555,59.519045,555.419125,0.207708,330.32265,1.229248,0.023624
"20220316","MW78-7117","F6","9163 A3","6.5","mg/ml","1","",6.75848,7.344231,0.135889,438.527503,3.297843,365.374934,73.5,56.5,94,84.5,2.657108,50.0326,446.245629,0.435154,458.9375,1.831393,0.049758
"20220413","MW78-7204","D8","9163 A10","62.23","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220413","MW78-7202","E8","9163 A10","62.23","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220413","MW78-7203","F8","9163 A10","62.23","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7115","D8","9163 A3","65","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7116","E8","9163 A3","65","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7117","F8","9163 A3","65","mg/ml","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220413","MW78-7207","D8","9163 B4","7.242","mg/ml","1","",14.871218,5.574762,0.617539,281.6555,5.144125,149.827812,54,19,46,48.327586,1.400148,75.928661,44.365179,0.02417,322.465517,0.912139,0.017038
"20220413","MW78-7205","E8","9163 B4","7.242","mg/ml","1","",4.768742,8.7,0.345473,140.9,4.8675,9.25625,19.5,5,5,25,0.679167,1.283847,10.125,0.385962,68.75,0.060711,4e-06
"20220413","MW78-7206","F8","9163 B4","7.242","mg/ml","1","",13.011546,7.17,0.36706,131.37,7.885,257.68825,5.5,5.5,0,0,0,0,0,0,0,0.583316,0.003575
"20220119","MW78-6317","A7","7126 F8","7.504","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6315","B7","7126 F8","7.504","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6316","C7","7126 F8","7.504","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220601","MW78-7218","D3","7126 F8","7.504e-05","uM","1","",6.969005,4.316012,0.395609,251.191256,5.224872,322.179967,79.5,35.5,28,51,1.798815,20.963841,450.820833,0.582735,338.142857,1.089385,0.02016
"20220601","MW78-7219","E3","7126 F8","7.504e-05","uM","1","",15.671786,8.787468,0.715592,291.827917,43.543083,181.900583,60.5,24.5,17,92.625,0.96213,13.506104,167.742857,0.075894,349.0625,0.154359,0.00333
"20220601","MW78-7217","F3","7126 F8","7.504e-05","uM","1","",10.297613,15.853875,0.437051,329.909037,9.188887,151.215956,89,54,39,78,4.30693,15.41472,528.762745,0.21091,456.125,0.913956,0.027545
"20220119","MW78-6315","A7","7126 F7","7.505","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6316","B7","7126 F7","7.505","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6317","C7","7126 F7","7.505","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210915","MW75-9218","D7","7126 A6","7.508","uM","1","",11.584611,11.440923,0.50468,294.133433,57.911933,153.69645,93.5,43.5,40.5,95.71875,2.404059,26.82473,1221.84375,0.266198,766.09375,0.652639,0.010963
"20210915","MW75-9219","E7","7126 A6","7.508","uM","1","",8.250396,10.1595,0.480667,184.8011,4.996833,282.978767,86,41,42,83.684211,2.106449,26.312225,1543.720833,0.271197,619.605263,0.566947,0.010594
"20210915","MW75-9217","F7","7126 A6","7.508","uM","1","",15.104342,4.992143,0.677474,315.089962,18.646115,181.729231,58.5,25.5,21.5,61.659091,1.332585,8.794932,1555.2875,0.312548,308.159091,0.283289,0.00469
"20211027","MW75-9316","D7","Bisphenol A","9","uM","1","Hot water shut off in building; ",6.41241,5.717292,0.230105,143.905188,4.631688,290.721688,48.5,26.5,80.5,55.268617,1.111449,25.034141,643.368478,0.453588,302.316489,0.963887,0.030915
"20211027","MW75-9317","E7","Bisphenol A","9","uM","1","",6.638706,8.555089,0.412932,255.769437,4.448062,264.415438,45.5,31,65.5,56.459459,1.028906,28.630704,526.5125,0.226099,363.162162,0.760162,0.024834
"20211027","MW75-9315","F7","Bisphenol A","9","uM","1","Hot water shut off in building; ",14.525035,1.5,0.339315,7.4275,5.43,206.96,5,2.5,0,0,0,0,0,0,0,0,0
"20220316","MW78-7117","D7","9163 A4","9.088","mg/ml","1","",9.649166,11.357885,0.357318,556.9515,9.044833,413.524583,101.5,69,97,108.219048,2.937338,60.819494,1381.299641,0.511395,612.957143,1.784318,0.046703
"20220316","MW78-7115","E7","9163 A4","9.088","mg/ml","1","",2.329172,7.305,0.119117,342.959917,1.778417,172.06825,28.5,31,86.5,35.237179,0.737196,78.9242,191.331845,0.17094,142.333333,1.224588,0.01275
"20220316","MW78-7116","F7","9163 A4","9.088","mg/ml","1","",11.592134,10.662381,0.172566,386.106683,3.856278,253.669651,61,37,159.5,43.02381,2.284282,73.433675,474.60985,0.50665,305.26645,2.02079,0.062253
"20211208","MW78-6308","D6","7126 E11","9.795","uM","1","Hot water shut off in building; ",10.580224,6.158571,0.531981,305.5045,33.8585,16.34925,22.5,5.5,9,18,0.105289,3.453947,116.22,0.021051,50.75,0.018281,0.000267
"20211208","MW78-6306","E6","7126 E11","9.795","uM","1","Hot water shut off in building; ",3.583628,1.8225,0.186773,45.3615,0.9645,9.4095,26,1.5,6,9.375,0.116562,1.627219,251.75,0.018551,16.5,0.012915,4.8e-05
"20211208","MW78-6307","F6","7126 E11","9.795","uM","1","Hot water shut off in building; ",4.516416,2.367143,0.208569,27.309,1.083,21.2205,29,3,6,7.5,0.1625,0.938804,403.85,0.065897,16.875,0.013772,2.8e-05
"20220223","MW78-7106","D6","7126 G4","9.904","uM","1","",3.079452,2.353125,0.156722,199.088625,2.571875,230.459,57,23,20.5,72.5,1.847482,35.167119,1028.8625,0.385091,582.75,0.891688,0.016863
"20220223","MW78-7107","E6","7126 G4","9.904","uM","1","",6.050967,8.878364,0.195185,242.48835,3.02645,200.8806,52,27.5,66.5,45.534884,0.968658,14.832386,30.230357,0.216843,194.965116,0.843522,0.020556
"20220223","MW78-7108","F6","7126 G4","9.904","uM","1","",13.870456,8.073,0.375395,239.07045,30.61555,75.14065,19.5,17,39,15,0.502714,28.452362,52.281,0.17166,138.519231,0.596163,0.018591
"20211208","MW78-6306","D6","7126 E10","9.912","uM","1","Hot water shut off in building; ",7.317585,16.485429,0.300534,290.768036,3.162536,164.992179,56,35.5,35,64.107843,0.884627,15.599736,571.121875,0.165018,321.872549,0.327642,0.006505
"20211208","MW78-6307","E6","7126 E10","9.912","uM","1","Hot water shut off in building; ",8.878286,10.04625,0.35096,178.790167,6.198167,138.159167,34,12,10,45.5,0.685372,6.49638,1692.25,0.202178,206.25,0.064519,0.001077
"20211208","MW78-6308","F6","7126 E10","9.912","uM","1","Hot water shut off in building; ",4.050373,5.141,0.273358,114.928607,2.899143,150.254286,53.5,26,57.5,55.85,0.517734,33.283795,517.57931,0.079925,254.75,0.39892,0.008365
"20220316","MW78-7115","A6","7126 H7","9.932","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7116","B6","7126 H7","9.932","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220316","MW78-7117","C6","7126 H7","9.932","uM","1","",0.156667,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
"20220615","MW78-7304","D6","7126 H7","9.932","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220615","MW78-7305","E6","7126 H7","9.932","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220615","MW78-7303","F6","7126 H7","9.932","uM","1","",0.213333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"20220223","MW78-7107","A6","7126 G3","9.933","uM","1","",12.803656,10.307625,0.543291,207.404094,6.561448,280.327198,59,41,16,49,2.715065,9.690428,140.015625,0.156466,246.833333,0.517185,0.018362
"20220223","MW78-7108","B6","7126 G3","9.933","uM","1","",10.906125,11.6325,0.32824,304.080604,6.368649,252.904878,88,62.5,53,81.547222,2.470339,18.155557,1425.629605,0.674957,574.838889,0.685166,0.02319
"20220223","MW78-7106","C6","7126 G3","9.933","uM","1","",4.215566,4.6155,0.262951,166.4916,2.9392,267.08535,46.5,27.5,18,77,1.616238,18.688561,145.828125,0.186278,518.5,0.668139,0.016206
"20211208","MW78-6305","D6","7126 E5","9.953","uM","1","Hot water shut off in building; ",6.3204,10.633636,0.257598,132.28,2.105667,149.287,45,26,36,46.511905,0.561053,19.057005,473.482692,0.117086,214.833333,0.24391,0.004427
"20211208","MW78-6303","E6","7126 E5","9.953","uM","1","Hot water shut off in building; ",11.815432,9.016071,0.667695,335.8305,36.165333,96.602,37.5,18,31.5,43.59375,0.433427,8.181325,755.635,0.036741,170.78125,0.130036,0.002591
"20211208","MW78-6304","F6","7126 E5","9.953","uM","1","Hot water shut off in building; ",13.758186,17.816786,0.264335,307.112625,5.6565,41.943,37.5,20.5,62,53.727273,0.553797,16.648014,562.010938,0.056047,178.454545,0.371822,0.006106
"20220119","MW78-6313","D6","7126 F6","9.962","uM","1","",4.809692,6.654857,0.279136,339.042471,4.732832,382.676635,66,42,65,87.042857,1.261099,97.195784,770.073958,0.199901,512.171429,1.627096,0.02694
"20220119","MW78-6314","E6","7126 F6","9.962","uM","1","",8.330374,7.685077,0.363986,324.97725,6.083125,213.296875,44.5,30,82.5,48.742481,1.953221,44.866558,823.067793,1.115961,316.635338,1.068998,0.027593
"20220119","MW78-6312","F6","7126 F6","9.962","uM","1","",6.405253,4.559135,0.204394,353.68775,7.947062,425.548563,52.5,24,81,56.90625,1.273487,54.175919,667.196057,0.436199,360.203125,1.46876,0.042433
"20220223","MW78-7110","D6","7126 G12","9.976","uM","1","",4.166334,4.714615,0.392099,223.721536,4.337893,423.739821,63,30.5,14.5,62.3125,1.724933,18.748667,159.546429,0.086324,563.0625,0.582719,0.009749
"20220223","MW78-7111","E6","7126 G12","9.976","uM","1","",6.585598,5.008125,0.261534,176.250969,3.895594,187.320938,48,34,40,58.333333,1.713016,49.717255,440.283333,0.669404,355.745614,0.56122,0.020671
"20220223","MW78-7109","F6","7126 G12","9.976","uM","1","",6.311606,12.79125,0.358593,391.11125,4.790125,179.518375,42,30,27,45.5,1.844117,19.616225,602.075,0.223668,323.512821,0.909185,0.021239
"20220119","MW78-6316","A6","7126 F9","9.978","uM","1","",3.73265,8.344125,0.24648,360.50342,2.693161,337.901746,74,61,48,63.454545,1.27017,40.66097,405.65,0.095487,396.166667,0.855712,0.016034
"20220119","MW78-6317","B6","7126 F9","9.978","uM","1","",2.181766,6.228125,0.251412,382.205375,2.256625,315.417344,76,68,52.5,63.175,0.852834,76.535469,300.164967,0.108575,350.969444,1.069536,0.011941
"20220119","MW78-6315","C6","7126 F9","9.978","uM","1","",3.769997,8.763643,0.198657,300.66614,1.998625,328.727129,66.5,50.5,27,61.708333,1.010427,34.599508,545.046429,0.092918,453.3125,0.484829,0.0102
"20210915","MW75-9301","A6","7126 A9","9.987","uM","1","",9.846489,11.390913,0.30261,381.5386,4.921838,360.144362,69.5,59,110,85.027778,1.652058,61.27026,1380.831132,0.216283,627.5,1.56521,0.067329
"20210915","MW75-9302","B6","7126 A9","9.987","uM","1","",11.873035,14.959875,0.420212,366.048996,10.727254,171.842344,106.5,50.5,132,93.113924,3.039766,35.941671,1454.141346,0.348443,883.156118,1.100093,0.030831
"20210915","MW75-9220","C6","7126 A9","9.987","uM","1","",8.84491,10.769196,0.293322,288.028306,5.130566,270.809837,109.5,50.5,130.5,93.828947,3.123739,43.979332,1722.27825,0.925089,515.026316,1.339843,0.042274
"20210915","MW75-9302","D6","7126 A11","9.991","uM","1","",0.37963,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,-0.003792,0
"20210915","MW75-9220","E6","7126 A11","9.991","uM","1","",2.810565,0.09,0,0,0,0,14,0,0,0,0,0,0,0,0,0.002927,0
"20210915","MW75-9301","F6","7126 A11","9.991","uM","1","",0.536264,0.15,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6314","A6","7126 F2","9.994","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6312","B6","7126 F2","9.994","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220119","MW78-6313","C6","7126 F2","9.994","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220223","MW78-7109","A6","7126 G7","9.995","uM","1","",5.722079,10.308,0.277645,207.367232,3.048089,170.655,42,31,30.5,48.132353,0.877903,16.88856,346.090625,0.199905,142.147059,0.300632,0.006961
"20220223","MW78-7110","B6","7126 G7","9.995","uM","1","",4.444658,11.079375,0.499115,269.993844,3.561125,242.960844,51,31,51.5,60.153846,0.805794,32.728582,511.73225,0.162443,310.923077,0.509924,0.009497
